tweet_id,sentiment,content,mapped_sentiment,tokens
1694221644,neutral,@KristinStewart SherriEShepherd gave the link for @Brento http://www.brentozar.com/twitter. He gives Twitter tips. Hope this helps,neutral,"['kristinstewart', 'sherrieshepherd', 'gave', 'the', 'link', 'for', 'brento', 'http', 'he', 'gives', 'twitter', 'tips', 'hope', 'this', 'helps']"
1694221727,neutral,@garretjiroux tnx for the repLy on myspace...,neutral,"['garretjiroux', 'tnx', 'for', 'the', 'reply', 'on', 'myspace']"
1694221788,neutral,@thunderror ... and that includes the chota-chota stuff released by Reflexie Arcade too!,neutral,"['thunderror', 'and', 'that', 'includes', 'the', 'stuff', 'released', 'by', 'reflexie', 'arcade', 'too']"
1694221976,neutral,"@baomoi Thanks b?n Tu?n . Vi?t ban ?ï¿½m, khï¿½ng ch?ng vï¿½ con khï¿½ng qu?y",neutral,"['baomoi', 'thanks', 'b', 'n', 'tu', 'n', 'vi', 't', 'ban', 'ch', 'ng', 'con', 'qu', 'y']"
1694222105,neutral,@bratinella @madsdeguzman I think that's the Muji stabilo.  Because she was eyeing mine last week.,neutral,"['bratinella', 'madsdeguzman', 'i', 'think', 'that', 'the', 'muji', 'stabilo', 'because', 'she', 'was', 'eyeing', 'mine', 'last', 'week']"
1694222218,happiness,Ok so this shower has been calling my name for about an hour I think I'll indulge &amp; respond now while I allow Robin Thicke to serenade me,happy,"['ok', 'so', 'this', 'shower', 'has', 'been', 'calling', 'my', 'name', 'for', 'about', 'an', 'hour', 'i', 'think', 'i', 'indulge', 'amp', 'respond', 'now', 'while', 'i', 'allow', 'robin', 'thicke', 'to', 'serenade', 'me']"
1694222234,neutral,@hectorbrossi I'll be doing one of those too actually. It's for a composite film but want it real with rain also. Let me know how you go.,neutral,"['hectorbrossi', 'i', 'be', 'doing', 'one', 'of', 'those', 'too', 'actually', 'it', 'for', 'a', 'composite', 'film', 'but', 'want', 'it', 'real', 'with', 'rain', 'also', 'let', 'me', 'know', 'how', 'you', 'go']"
1694222277,neutral,"@besz No, nothing so important. I just like it to look like that. It's an old hairstype actually",neutral,"['besz', 'no', 'nothing', 'so', 'important', 'i', 'just', 'like', 'it', 'to', 'look', 'like', 'that', 'it', 'an', 'old', 'hairstype', 'actually']"
1694222350,neutral,"@rahulgoyal1986 Well I will be making beds, creating noise &amp; cleaning cleaning all day long.  With music &amp; a smile  x",neutral,"['well', 'i', 'will', 'be', 'making', 'beds', 'creating', 'noise', 'amp', 'cleaning', 'cleaning', 'all', 'day', 'long', 'with', 'music', 'amp', 'a', 'smile', 'x']"
1694222396,neutral,DONE--IT'S SUMMER!!!,neutral,"['done', 'it', 'summer']"
1694222598,happiness,@timen Great idea,happy,"['timen', 'great', 'idea']"
1694222699,happiness,- It's time for Kathleen to go to bed... waaaaay past time. Don't expect to hear from me before noon. lol  Have a BLESSED morning.,happy,"['it', 'time', 'for', 'kathleen', 'to', 'go', 'to', 'bed', 'waaaaay', 'past', 'time', 'do', 'expect', 'to', 'hear', 'from', 'me', 'before', 'noon', 'lol', 'have', 'a', 'blessed', 'morning']"
1694222729,neutral,@sloppyness only you babe. &lt;3,neutral,"['sloppyness', 'only', 'you', 'babe', 'lt']"
1694222755,neutral,Driving home listening to Prince,neutral,"['driving', 'home', 'listening', 'to', 'prince']"
1694222776,happiness,new supernatural tonight!,happy,"['new', 'supernatural', 'tonight']"
1694222802,neutral,@ShoeGal007 I always love help propping up the bar...,neutral,"['i', 'always', 'love', 'help', 'propping', 'up', 'the', 'bar']"
1694236858,happiness,"@FaithfulChosen So-so, thanks  I've uploaded a new campaign vid, will post the link in a few mins. how are you doing, babe??",happy,"['faithfulchosen', 'thanks', 'i', 'uploaded', 'a', 'new', 'campaign', 'vid', 'will', 'post', 'the', 'link', 'in', 'a', 'few', 'mins', 'how', 'are', 'you', 'doing', 'babe']"
1694236893,neutral,"Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!",neutral,"['sorry', 'for', 'the', 'triple', 'twitter', 'post', 'was', 'having', 'trouble', 'account', 'i', 'try', 'not', 'to', 'clutter', 'up', 'the', 'twittersphere']"
1694236912,neutral,hee hallo @questredactie,neutral,"['hee', 'hallo', 'questredactie']"
1694236926,neutral,@TheRealLilZa zaaaa !,neutral,"['thereallilza', 'zaaaa']"
1694237146,happiness,about to go to acting school  yayay,happy,"['about', 'to', 'go', 'to', 'acting', 'school', 'yayay']"
1694237218,neutral,my 3yo just woke and groggily walked over to my office.  Is now sleeping in my lap,neutral,"['my', 'just', 'woke', 'and', 'groggily', 'walked', 'over', 'to', 'my', 'office', 'is', 'now', 'sleeping', 'in', 'my', 'lap']"
1694237384,happiness,@peterjrday Thanks. Feel so happy 2 Make Ur Day a Great one. Enjoy it 2 the fullest N Have Fun Always,happy,"['peterjrday', 'thanks', 'feel', 'so', 'happy', 'make', 'ur', 'day', 'a', 'great', 'one', 'enjoy', 'it', 'the', 'fullest', 'n', 'have', 'fun', 'always']"
1694237428,happiness,"If anyone needs help with images, let me know and i will convo you the forum's link",happy,"['if', 'anyone', 'needs', 'help', 'with', 'images', 'let', 'me', 'know', 'and', 'i', 'will', 'convo', 'you', 'the', 'forum', 'link']"
1694237551,happiness,"@kevinriley Heh, thanks for that adorable plug  *cough* more info at: www.samstephens.com *cough* *cough*",happy,"['kevinriley', 'heh', 'thanks', 'for', 'that', 'adorable', 'plug', 'cough', 'more', 'info', 'at', 'cough', 'cough']"
1694237578,neutral,@pmcclory hmm. Tough choice. You got some matches?,neutral,"['pmcclory', 'hmm', 'tough', 'choice', 'you', 'got', 'some', 'matches']"
1694237622,neutral,http://www.efteling.nl/ Today: Nothing but Efteling-fun !! Not too sure about that Python-rollercoaster-ride though,neutral,"['http', 'today', 'nothing', 'but', 'not', 'too', 'sure', 'about', 'that', 'though']"
1694237789,happiness,@MarieLuv ahh that would rock,happy,"['marieluv', 'ahh', 'that', 'would', 'rock']"
1694237863,sadness,"@UncleCreepy (cont) a bastardized version of French? It's fun, believe me!",sad,"['unclecreepy', 'cont', 'a', 'bastardized', 'version', 'of', 'french', 'it', 'fun', 'believe', 'me']"
1694237975,neutral,tired tired tired ! Freefest today,neutral,"['tired', 'tired', 'tired', 'freefest', 'today']"
1694238022,happiness,Rachmaninoff makes me a happy panda.,happy,"['rachmaninoff', 'makes', 'me', 'a', 'happy', 'panda']"
1694238052,neutral,Second wind over - home time!,neutral,"['second', 'wind', 'over', 'home', 'time']"
1694238100,neutral,@amreldib lets hope retirment is not cancelled for any reason,neutral,"['amreldib', 'lets', 'hope', 'retirment', 'is', 'not', 'cancelled', 'for', 'any', 'reason']"
1694238126,happiness,@Mintyboi i can smack your head for you,happy,"['mintyboi', 'i', 'can', 'smack', 'your', 'head', 'for', 'you']"
1694238168,neutral,going to the beach today,neutral,"['going', 'to', 'the', 'beach', 'today']"
1694238206,neutral,@kindlebookclub pea plants!,neutral,"['kindlebookclub', 'pea', 'plants']"
1694238269,sadness,had my first day at work and im not excited about the lay out of the place and where everything is.. o well its a job,sad,"['had', 'my', 'first', 'day', 'at', 'work', 'and', 'im', 'not', 'excited', 'about', 'the', 'lay', 'out', 'of', 'the', 'place', 'and', 'where', 'everything', 'is', 'o', 'well', 'its', 'a', 'job']"
1694238384,neutral,@Jas_Mean WHERE?,neutral,['where']
1694238412,neutral,@dudboi Well there's nothing to do but to keep swimming. You'll get there eventually,neutral,"['dudboi', 'well', 'there', 'nothing', 'to', 'do', 'but', 'to', 'keep', 'swimming', 'you', 'get', 'there', 'eventually']"
1694238413,neutral,@chinkeykeekai Ummm ... have you looked on your head?,neutral,"['chinkeykeekai', 'ummm', 'have', 'you', 'looked', 'on', 'your', 'head']"
1694238710,neutral,Bom dia  Rembrandt Impact Basin on Mercury - http://antwrp.gsfc.nasa.gov/apod/ap090504.html,neutral,"['bom', 'dia', 'rembrandt', 'impact', 'basin', 'on', 'mercury', 'http']"
1694238722,neutral,@unreal_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.,neutral,"['i', 've', 'been', 'sneezing', 'and', 'felt', 'like', 'a', 'for', 'the', 'last', 'two', 'weeks', 'myself', 'but', 'it', 's', 'not', 'piggystuff', 'so', 'we', 're', 'good', 'then']"
1694238739,neutral,@ShutterBetty Could get @JamesBeston to do the honours?,neutral,"['shutterbetty', 'could', 'get', 'jamesbeston', 'to', 'do', 'the', 'honours']"
1694238955,neutral,@rosehwang Thanks,neutral,"['rosehwang', 'thanks']"
1694238984,happiness,"http://tinyurl.com/c4z6gn Wow.. Wow.. hope, i too get that sort of Guts in near future",happy,"['http', 'wow', 'wow', 'hope', 'i', 'too', 'get', 'that', 'sort', 'of', 'guts', 'in', 'near', 'future']"
1694239012,happiness,@AnGee10 @malennaa yess... it's awesomee.. and u can follow ur love molly hahah....  now u can chat with us here!,happy,"['malennaa', 'yess', 'it', 'awesomee', 'and', 'u', 'can', 'follow', 'ur', 'love', 'molly', 'hahah', 'now', 'u', 'can', 'chat', 'with', 'us', 'here']"
1694239107,neutral,Adobe After Effects and MS SQL Server...nice. would it be nicer if I just sleep?,neutral,"['adobe', 'after', 'effects', 'and', 'ms', 'sql', 'server', 'nice', 'would', 'it', 'be', 'nicer', 'if', 'i', 'just', 'sleep']"
1694239118,neutral,@spontaneo is there ANYTHING good about our country?,neutral,"['spontaneo', 'is', 'there', 'anything', 'good', 'about', 'our', 'country']"
1694239131,happiness,@wortje The bag looks stylish. Congrats!,happy,"['wortje', 'the', 'bag', 'looks', 'stylish', 'congrats']"
1694239387,neutral,cant send the dream story on twitter. sending on bebo mail  x,neutral,"['cant', 'send', 'the', 'dream', 'story', 'on', 'twitter', 'sending', 'on', 'bebo', 'mail', 'x']"
1694239452,neutral,@JohannaBD so I've organised a day of indulgence &amp; luxury for her. A pamper day  fingers crossed she likes the surprise..,neutral,"['johannabd', 'so', 'i', 'organised', 'a', 'day', 'of', 'indulgence', 'amp', 'luxury', 'for', 'her', 'a', 'pamper', 'day', 'fingers', 'crossed', 'she', 'likes', 'the', 'surprise']"
1694239626,neutral,@mattsmithson no wonder your running son....,neutral,"['mattsmithson', 'no', 'wonder', 'your', 'running', 'son']"
1694239683,neutral,Answering email questions for Art of Photography Show. Yes-I actually reply.  http://www.artofphotographyshow.com Entry deadline May 22nd,neutral,"['answering', 'email', 'questions', 'for', 'art', 'of', 'photography', 'show', 'actually', 'reply', 'http', 'entry', 'deadline', 'may']"
1694239689,neutral,????? http://is.gd/wxMt . ??????? ???  and may the source be with you,neutral,"['http', 'and', 'may', 'the', 'source', 'be', 'with', 'you']"
1694239693,sadness,well...gotta grab at least an hour and a half sleep before the girl's get up for school...gawd the life of multi-taskin'  night/mornin',sad,"['well', 'got', 'ta', 'grab', 'at', 'least', 'an', 'hour', 'and', 'a', 'half', 'sleep', 'before', 'the', 'girl', 'get', 'up', 'for', 'school', 'gawd', 'the', 'life', 'of']"
1694239833,neutral,Godawful hangover today. Worth it tho,neutral,"['godawful', 'hangover', 'today', 'worth', 'it', 'tho']"
1694239929,happiness,@ksidney wolverine was GREAT!!!  a must see,happy,"['ksidney', 'wolverine', 'was', 'great', 'a', 'must', 'see']"
1694239965,neutral,@Gailporter congrats! You're the first person i've heard/read say that today,neutral,"['gailporter', 'congrats', 'you', 'the', 'first', 'person', 'i', 'say', 'that', 'today']"
1694240041,happiness,@kiki_miacherry morning kik enjoy your breakfast,happy,"['morning', 'kik', 'enjoy', 'your', 'breakfast']"
1694240105,neutral,"any legal studies/law students out there twitter? would love a couple of references to cases inolving bias juries, jury nullification etc",neutral,"['any', 'legal', 'students', 'out', 'there', 'twitter', 'would', 'love', 'a', 'couple', 'of', 'references', 'to', 'cases', 'inolving', 'bias', 'juries', 'jury', 'nullification', 'etc']"
1694240176,sadness,no school today gd  but dont get to see mates n millsy x,sad,"['no', 'school', 'today', 'gd', 'but', 'dont', 'get', 'to', 'see', 'mates', 'n', 'millsy', 'x']"
1694240281,happiness,@Steph_Atticus Thank you,happy,"['thank', 'you']"
1694240395,neutral,"Vote Goal 10, help me win goal of the month  http://tinyurl.com/dlrcqk",neutral,"['vote', 'goal', 'help', 'me', 'win', 'goal', 'of', 'the', 'month', 'http']"
1694240409,sadness,"@BJ111 by the way, it's INconvenient...",sad,"['by', 'the', 'way', 'it', 'inconvenient']"
1694240439,happiness,on my way home from school  lol in my car and so tired!,happy,"['on', 'my', 'way', 'home', 'from', 'school', 'lol', 'in', 'my', 'car', 'and', 'so', 'tired']"
1694240540,sadness,@NCLUSA Sorry to disappoint. Not a big Nascar fan but I'm still an all-around decent redneck other than that.,sad,"['nclusa', 'sorry', 'to', 'disappoint', 'not', 'a', 'big', 'nascar', 'fan', 'but', 'i', 'still', 'an', 'decent', 'redneck', 'other', 'than', 'that']"
1694240643,neutral,@maaaarit I'm on msn now,neutral,"['maaaarit', 'i', 'on', 'msn', 'now']"
1694240679,sadness,is tired on her friendster account.,sad,"['is', 'tired', 'on', 'her', 'friendster', 'account']"
1694240784,happiness,*yaaaawwwwnnnn* thx to bank holiday... let's see what today has prepared for us...,happy,"['yaaaawwwwnnnn', 'thx', 'to', 'bank', 'holiday', 'let', 'see', 'what', 'today', 'has', 'prepared', 'for', 'us']"
1694240800,neutral,"@dpbrown the old blue G4 is too slow to code on nowadays, I have a laptop I've borrowed from work ++ lets me lounge while I browse",neutral,"['dpbrown', 'the', 'old', 'blue', 'is', 'too', 'slow', 'to', 'code', 'on', 'nowadays', 'i', 'have', 'a', 'laptop', 'i', 'borrowed', 'from', 'work', 'lets', 'me', 'lounge', 'while', 'i', 'browse']"
1694240825,happiness,THE best job in the world &amp; yes its in Australia  http://tinyurl.com/clxl4l,happy,"['the', 'best', 'job', 'in', 'the', 'world', 'amp', 'yes', 'its', 'in', 'australia', 'http']"
1694240891,happiness,"Shopping, grandparents, dinner with the bf  woop",happy,"['shopping', 'grandparents', 'dinner', 'with', 'the', 'bf', 'woop']"
1694240895,happiness,New Project is going incredibly well! and I'm not tired today  I think we should get all Monday's off. Permanently.,happy,"['new', 'project', 'is', 'going', 'incredibly', 'well', 'and', 'i', 'not', 'tired', 'today', 'i', 'think', 'we', 'should', 'get', 'all', 'monday', 'off', 'permanently']"
1694240900,neutral,"@mashable Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  ht.. http://twurl.nl/oaerf4",neutral,"['mashable', 'thanks', 'to', 'tweetstats', 'i', 'confirmed', 'what', 'i', 'long', 'suspected', 'twitter', 'is', 'keeping', 'me', 'up', 'way', 'too', 'late', 'ht', 'http']"
1694254759,happiness,big shout out to all my home girls you know who you are,happy,"['big', 'shout', 'out', 'to', 'all', 'my', 'home', 'girls', 'you', 'know', 'who', 'you', 'are']"
1694255081,happiness,11 days till county raly  i had 2 tak 3 from 14 it took me a while,happy,"['days', 'till', 'county', 'raly', 'i', 'had', 'tak', 'from', 'it', 'took', 'me', 'a', 'while']"
1694255347,neutral,@Lilith_92 yeah im okayy lots been happening while you not been here !! anyone special at the moment ? xx,neutral,"['yeah', 'im', 'okayy', 'lots', 'been', 'happening', 'while', 'you', 'not', 'been', 'here', 'anyone', 'special', 'at', 'the', 'moment', 'xx']"
1694255378,neutral,"@stonesimon Oki doki  You too, laterrrs",neutral,"['stonesimon', 'oki', 'doki', 'you', 'too', 'laterrrs']"
1694255489,neutral,"If all goes according to plan, you CSE RFID guinea pigs should have a bitchin FF extension to play with by the end of this week",neutral,"['if', 'all', 'goes', 'according', 'to', 'plan', 'you', 'cse', 'rfid', 'guinea', 'pigs', 'should', 'have', 'a', 'bitchin', 'ff', 'extension', 'to', 'play', 'with', 'by', 'the', 'end', 'of', 'this', 'week']"
1694255591,neutral,@BastetAsshur i agree.,neutral,"['bastetasshur', 'i', 'agree']"
1694255606,neutral,lying on the sofa chilling...don't intend on moving from it any time soon,neutral,"['lying', 'on', 'the', 'sofa', 'chilling', 'do', 'intend', 'on', 'moving', 'from', 'it', 'any', 'time', 'soon']"
1694255721,neutral,"@nm tweets are postcards, butless easily retrievable than archived email saved on my machine.",neutral,"['nm', 'tweets', 'are', 'postcards', 'butless', 'easily', 'retrievable', 'than', 'archived', 'email', 'saved', 'on', 'my', 'machine']"
1694255751,neutral,"@thorney1 I forget, are you in Edinburgh? Check out EdinburghAC.org.uk",neutral,"['i', 'forget', 'are', 'you', 'in', 'edinburgh', 'check', 'out']"
1694255765,neutral,@SwissTwist jip i have a good one,neutral,"['swisstwist', 'jip', 'i', 'have', 'a', 'good', 'one']"
1694255800,happiness,"is so excited for this summer... Steve Winwood and Eric Clapton, Eagles of Death Metal, and ahhh the Dead Weather",happy,"['is', 'so', 'excited', 'for', 'this', 'summer', 'steve', 'winwood', 'and', 'eric', 'clapton', 'eagles', 'of', 'death', 'metal', 'and', 'ahhh', 'the', 'dead', 'weather']"
1694255921,neutral,apple fritters are like the perfect after food...don't you think?,neutral,"['apple', 'fritters', 'are', 'like', 'the', 'perfect', 'after', 'food', 'do', 'you', 'think']"
1694255941,sadness,no eggs today ... shame was looking forward to a egg and bacon sandwich,sad,"['no', 'eggs', 'today', 'shame', 'was', 'looking', 'forward', 'to', 'a', 'egg', 'and', 'bacon', 'sandwich']"
